-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222,-4.37113882867E-08,1.460760951,-2.4249110222
